BEGIN	CurveValue	DetReflec
Zeit	km^-1	
35748.57076	-475.855274	0.186681
35750.96576	-475.805685	0.186686
35753.36976	-475.76284	0.186688
35755.75676	-475.743377	0.186712
35758.15175	-475.696235	0.186697
35760.54776	-475.625002	0.186683
35762.94276	-475.614113	0.186677
35765.33876	-475.643279	0.186684
35767.73376	-475.670943	0.186726
35770.12976	-475.612241	0.18671
35772.52476	-475.604128	0.186693
35774.91976	-475.603281	0.18669
35777.31576	-475.605127	0.186705
35779.71076	-475.605953	0.186698
35782.10676	-475.603894	0.186705
35784.50176	-475.600443	0.186692
35786.89976	-475.585037	0.186709
35789.30076	-475.577883	0.186694
35791.69876	-475.588909	0.186722
35794.09976	-475.622032	0.186693
35796.48476	-475.703937	0.186674
35798.87475	-475.737221	0.186715
35801.26976	-475.731875	0.186682
35803.66576	-475.702734	0.18673
35806.06176	-475.72365	0.186724
35808.45876	-475.737413	0.186693
35810.85176	-475.742507	0.186694
35813.24776	-475.756384	0.186718
35815.64776	-475.818565	0.186709
35818.03776	-475.871894	0.186687
35820.44976	-475.915822	0.186709
35822.82876	-475.958164	0.186712
35825.22476	-475.970392	0.186708
35827.61976	-475.909405	0.186698
35830.01576	-475.855592	0.186698
35832.42176	-475.815477	0.186742
35834.80576	-475.782403	0.186694
35837.20176	-475.744963	0.186731
35839.59976	-475.743316	0.186713
35841.99876	-475.803309	0.18674
35844.40276	-475.900963	0.186735
35846.79976	-475.929858	0.186721
35849.19976	-475.947884	0.186713
35851.57476	-475.885698	0.186729
35853.96976	-475.792887	0.186727
35856.36976	-475.723521	0.186736
35858.76076	-475.733286	0.186733
35861.15576	-475.726923	0.186727
35863.55176	-475.720965	0.186725
35865.94676	-475.718932	0.186737
35868.34276	-475.721824	0.186714
35870.73776	-475.723446	0.186699
35873.13276	-475.716883	0.186719
35875.52876	-475.692448	0.186724
35877.92376	-475.611066	0.186701
35880.31976	-475.551384	0.186729
35882.71476	-475.525532	0.186696
35885.11076	-475.488253	0.186734
35887.50576	-475.485259	0.186699
35889.90175	-475.554007	0.186701
35892.30176	-475.598117	0.186761
35894.69976	-475.578455	0.186719
35897.09876	-475.560466	0.186723
35899.49975	-475.548169	0.18669
35901.88576	-475.533234	0.186743
35904.27376	-475.548759	0.186688
35906.66876	-475.555013	0.186697
35909.06476	-475.569656	0.186691
35911.45976	-475.58929	0.186714
35913.86976	-475.563918	0.18671
35916.25076	-475.527253	0.186721
35918.64876	-475.544271	0.186692
35921.04176	-475.583562	0.186701
35923.43676	-475.577635	0.186712
35925.83276	-475.547876	0.1867
35928.24376	-475.546356	0.186722
35930.62376	-475.555322	0.186701
35933.02276	-475.536432	0.186714
35935.41476	-475.518479	0.186713
35937.80976	-475.459792	0.186693
35940.20476	-475.450309	0.186701
35942.60076	-475.405947	0.186727
35944.99876	-475.360866	0.186713
35947.39876	-475.303825	0.186696
35949.80176	-475.337043	0.186721
35952.19976	-475.360601	0.186683
35954.57776	-475.344855	0.186697
35956.97376	-475.317409	0.186719
35959.39876	-475.310349	0.186712
35961.76376	-475.282561	0.186694
35964.15976	-475.242341	0.186683
35966.55576	-475.211117	0.186678
35968.95076	-475.286287	0.186756
35971.34576	-475.372877	0.1867
35973.74176	-475.435871	0.186704
35976.14776	-475.395297	0.186698
35978.53176	-475.416234	0.186677
35980.92776	-475.481393	0.186687
35983.32276	-475.567395	0.186678
35985.71876	-475.586221	0.186709
35988.11376	-475.616779	0.186702
35990.50976	-475.666797	0.18668
35992.90476	-475.683298	0.186702
35995.30176	-475.700393	0.186687
35997.70276	-475.723576	0.18671
36000.09876	-475.750588	0.186702
36002.49076	-475.786262	0.186691
36004.89676	-475.782155	0.186694
36007.27776	-475.750711	0.186687
36009.67276	-475.72804	0.186698
36012.08376	-475.718884	0.186689
36014.47076	-475.687554	0.18675
36016.85876	-475.637154	0.186701
36019.25476	-475.600357	0.186701
36021.64976	-475.564679	0.186724
36024.04576	-475.501426	0.186775
36026.45776	-475.417127	0.186694
36028.83576	-475.409087	0.186702
36031.23176	-475.403466	0.186704
36033.62676	-475.38888	0.18675
36036.02276	-475.373839	0.186706
36038.42176	-475.355155	0.186708
36040.81376	-475.385131	0.186705
36043.20876	-475.399942	0.186715
36045.60476	-475.423485	0.18675
36047.99975	-475.466969	0.186705
36050.41076	-475.533734	0.186725
36052.80176	-475.597344	0.186706
36055.19276	-475.639354	0.186727
36057.59876	-475.662035	0.186717
36059.97676	-475.671259	0.186717
36062.40776	-475.711037	0.186727
36064.76776	-475.719772	0.186712
36067.16276	-475.74557	0.186685
36069.55876	-475.805361	0.186728
36071.95376	-475.866254	0.186752
36074.34976	-475.903752	0.186721
36076.74476	-475.848953	0.186723
36079.14376	-475.819206	0.186732
36081.53576	-475.805727	0.186718
36083.93076	-475.826973	0.186711
36086.32676	-475.793316	0.186721
36088.72176	-475.72384	0.186719
36091.11776	-475.627697	0.18673
36093.51276	-475.570043	0.186726
36095.90876	-475.560999	0.186679
36098.30376	-475.543095	0.186734
36100.69976	-475.515167	0.186711
36103.09876	-475.45958	0.18669
36105.49975	-475.405707	0.186719
36107.89376	-475.33561	0.186705
36110.29976	-475.278358	0.186672
36112.67676	-475.240439	0.186703
36115.08276	-475.222979	0.186691
36117.46776	-475.277724	0.186712
36119.86976	-475.261058	0.186714
36122.25776	-475.260592	0.186679
36124.65376	-475.270706	0.186698
36127.06376	-475.292722	0.186688
36129.44476	-475.330628	0.186692
36131.83976	-475.380371	0.186701
36134.24776	-475.417668	0.186717
36136.64176	-475.458771	0.186673
36139.02576	-475.504299	0.186706
36141.42176	-475.524038	0.186705
36143.81676	-475.582954	0.186701
36146.21276	-475.626467	0.186724
36148.60776	-475.669979	0.18669
36151.00376	-475.685662	0.186738
36153.39976	-475.634032	0.18671
36155.80076	-475.613379	0.186685
36158.19976	-475.610663	0.186697
36160.59976	-475.577757	0.186691
36162.98576	-475.575941	0.186689
36165.37676	-475.514607	0.186705
36167.77076	-475.398661	0.186694
36170.16676	-475.32733	0.186698
36172.56176	-475.31878	0.18668
36174.95776	-475.381753	0.186694
36177.35276	-475.447442	0.186711
36179.74876	-475.449612	0.186717
36182.14776	-475.437473	0.186687
36184.53876	-475.428646	0.186696
36186.93476	-475.468949	0.186707
36189.32976	-475.468803	0.18669
36191.72576	-475.486216	0.186729
36194.12076	-475.56102	0.186691
36196.51676	-475.639394	0.186683
36198.91176	-475.641558	0.186713
36201.30776	-475.631601	0.186703
36203.70276	-475.691015	0.186722
36206.09876	-475.77562	0.186696
36208.49975	-475.801462	0.186674
36210.89876	-475.712996	0.186691
36213.29876	-475.522734	0.186729
36215.68676	-475.4778	0.186712
36218.07476	-475.467806	0.186678
36220.48576	-475.471007	0.18668
36222.86976	-475.429934	0.186717
36225.26176	-475.421507	0.186703
36227.65676	-475.388667	0.186719
36230.05276	-475.313392	0.186722
36232.45076	-475.250268	0.186685
36234.84276	-475.276339	0.186717
36237.24776	-475.380419	0.186746
36239.63376	-475.437847	0.186703
36242.02976	-475.377782	0.186696
36244.42976	-475.29682	0.186716
36246.82076	-475.282935	0.186725
36249.21576	-475.332793	0.186775
36251.61076	-475.350493	0.186738
36254.00676	-475.335184	0.186686
36256.42176	-475.303366	0.186719
36258.80176	-475.28482	0.186701
36261.19976	-475.217918	0.186729
36263.59076	-475.153926	0.186695
36265.99776	-475.101799	0.186715
36268.41376	-475.099265	0.186717
36270.77476	-475.099437	0.186715
36273.17076	-475.092705	0.186722
36275.56576	-475.06846	0.186728
36277.96076	-475.108121	0.186743
36280.36976	-475.166103	0.186721
36282.75176	-475.171835	0.186735
36285.14776	-475.253396	0.186716
36287.54276	-475.293258	0.186731
36289.93876	-475.357442	0.186745
36292.33376	-475.344958	0.186755
36294.72876	-475.398284	0.186735
36297.12475	-475.503117	0.186785
36299.51976	-475.581174	0.186729
36301.91576	-475.573713	0.186743
36304.31076	-475.572318	0.186732
36306.70676	-475.566623	0.186722
36309.10176	-475.577395	0.186737
36311.49975	-475.627271	0.186721
36313.89976	-475.686037	0.186746
36316.30076	-475.750977	0.186723
36318.69776	-475.837363	0.186724
36321.10276	-475.888512	0.186747
36323.47476	-475.897359	0.186723
36325.87076	-475.897841	0.18678
36328.26476	-475.91763	0.186701
36330.66076	-475.901711	0.186722
36333.05576	-475.885551	0.186703
36335.45176	-475.894912	0.186729
36337.84676	-475.965504	0.186734
36340.24476	-476.002858	0.186714
36342.64776	-476.012497	0.18674
36345.03376	-475.970255	0.186744
36347.42876	-475.903475	0.186706
36349.82376	-475.81883	0.186699
36352.21976	-475.722931	0.186712
36354.61476	-475.684167	0.186686
36357.02476	-475.646935	0.186726
36359.40576	-475.62045	0.186708
36361.80076	-475.614196	0.186718
36364.19876	-475.659114	0.186694
36366.59976	-475.678708	0.186695
36368.99376	-475.711109	0.186717
36371.39876	-475.75871	0.186697
36373.77776	-475.766966	0.186729
36376.17376	-475.81601	0.186694
36378.56876	-475.829543	0.186697
36380.96476	-475.818389	0.186683
36383.36976	-475.780577	0.186694
36385.75476	-475.816811	0.186701
36388.15076	-475.898905	0.186705
36390.54576	-475.919593	0.186701
36392.94076	-475.845053	0.186707
36395.35276	-475.785989	0.1867
36397.73176	-475.746197	0.186697
36400.12676	-475.708729	0.186704
36402.52276	-475.614675	0.186694
36404.92176	-475.507815	0.1867
36407.31376	-475.458398	0.186697
36409.70876	-475.453573	0.186742
36412.10376	-475.38729	0.186742
36414.49975	-475.335188	0.186713
36416.89976	-475.324284	0.18673
36419.30176	-475.301211	0.186705
36421.69476	-475.242054	0.186731
36424.08576	-475.092526	0.186691
36426.48476	-474.993482	0.186718
36428.87176	-475.021463	0.186723
36431.26676	-475.064238	0.1867
36433.66276	-475.078274	0.186687
36436.05776	-475.047471	0.18671
36438.45976	-475.073669	0.186695
36440.84876	-475.106446	0.186714
36443.24776	-475.098998	0.186679
36445.64676	-475.091201	0.18668
36448.03476	-475.114012	0.186684
36450.42976	-475.160993	0.18669
36452.82576	-475.199647	0.186691
36455.22076	-475.28469	0.1867
36457.61576	-475.262646	0.186694
36460.01176	-475.333212	0.186692
36462.42276	-475.372536	0.186683
36464.80176	-475.392569	0.186669
36467.19976	-475.391665	0.186691
36469.59976	-475.388363	0.18669
36471.99876	-475.430387	0.186691
36474.42076	-475.463509	0.18669
36476.80076	-475.490053	0.186691
36479.17476	-475.553359	0.186686
36481.56976	-475.601836	0.186697
36483.96476	-475.564836	0.186701
36486.36076	-475.547875	0.186698
36488.75576	-475.554433	0.186705
36491.15076	-475.661375	0.186726
36493.54676	-475.776048	0.186708
36495.94176	-475.781885	0.186704
36498.33776	-475.762104	0.186699
36500.73276	-475.728286	0.186705
36503.12776	-475.724922	0.186669
36505.52376	-475.721558	0.186688
36507.91876	-475.721123	0.186699
36510.31376	-475.698489	0.1867
36512.70976	-475.716407	0.186727
36515.10476	-475.711476	0.186707
36517.50076	-475.707914	0.186707
36519.89876	-475.715815	0.186732
36522.30076	-475.697054	0.186719
36524.69876	-475.657349	0.186718
36527.08476	-475.515241	0.18669
36529.47676	-475.47761	0.186713
36531.87276	-475.514398	0.186705
36534.26776	-475.571756	0.186724
36536.66376	-475.623423	0.1867
36539.05876	-475.635302	0.186708
36541.45376	-475.649247	0.186727
36543.85276	-475.615297	0.186733
36546.24676	-475.668011	0.186714
36548.63976	-475.665496	0.186729
36551.03576	-475.63649	0.186724
36553.43076	-475.590663	0.186715
36555.82676	-475.60109	0.186717
36558.22176	-475.6607	0.18674
36560.61676	-475.728301	0.186704
36563.01276	-475.793305	0.186697
36565.40776	-475.822879	0.186712
36567.80276	-475.853686	0.186734
36570.19876	-475.910926	0.186737
36572.59876	-475.877009	0.186694
36574.99876	-475.868191	0.186724
36577.39276	-475.863626	0.186709
36579.80076	-475.885288	0.18674
36582.17576	-475.844989	0.186736
36584.57076	-475.80801	0.186683
36586.96576	-475.789908	0.186713
36589.36976	-475.762269	0.186699
36591.75676	-475.75058	0.186715
36594.15276	-475.747041	0.18672
36596.54776	-475.730493	0.18669
36598.94276	-475.710057	0.18673
36601.33876	-475.678588	0.186712
36603.73376	-475.63373	0.186705
36606.12876	-475.572525	0.186705
36608.53176	-475.621916	0.186722
36610.91976	-475.6422	0.186696
36613.31476	-475.641956	0.186735
36615.71076	-475.648286	0.186708
36618.10576	-475.627232	0.186712
36620.50176	-475.647408	0.186692
36622.89976	-475.660654	0.186699
36625.30076	-475.742424	0.186703
36627.69876	-475.794154	0.186729
36630.09876	-475.762298	0.186698
36632.48676	-475.760005	0.18669
36634.87376	-475.775566	0.186714
36637.26876	-475.754927	0.186691
36639.66476	-475.725001	0.186722
36642.05976	-475.691837	0.186687
36644.45976	-475.631727	0.186707
36646.85076	-475.56593	0.186691
36649.24776	-475.498255	0.186693
36651.64876	-475.42693	0.186722
36654.03776	-475.473548	0.186706
36656.43576	-475.448223	0.186692
36658.82776	-475.392368	0.186697
36661.22376	-475.331999	0.186699
36663.61876	-475.30167	0.186718
36666.01476	-475.264881	0.18668
36668.41976	-475.259527	0.186679
36670.80576	-475.225532	0.186701
36673.21276	-475.224571	0.186687
36675.59876	-475.216535	0.186701
36677.99776	-475.212041	0.186686
36680.39976	-475.268492	0.186687
36682.80076	-475.361141	0.186667
36685.17776	-475.404205	0.186704
36687.57376	-475.442968	0.186714
36689.96876	-475.410228	0.186736
36692.36976	-475.450483	0.186699
36694.75976	-475.475929	0.18669
36697.15476	-475.446459	0.186723
36699.55076	-475.486136	0.186723
36701.94576	-475.581616	0.186718
36704.34176	-475.526031	0.186721
36706.73676	-475.371729	0.186727
36709.13276	-475.390217	0.186733
36711.52776	-475.386354	0.186704
36713.92276	-475.353165	0.186739
36716.31876	-475.247612	0.186719
36718.71376	-475.118489	0.186701
36721.10976	-475.164017	0.186665
36723.50476	-475.164186	0.186713
36725.90076	-475.118825	0.186712
36728.30076	-475.040109	0.186701
36730.69976	-475.058376	0.186685
36733.09876	-475.13481	0.186712
36735.49975	-475.115756	0.186704
36737.87776	-475.16285	0.186736
36740.27276	-475.24829	0.18672
36742.66876	-475.447118	0.186707
36745.06376	-475.465116	0.186707
36747.46776	-475.526258	0.186714
36749.85576	-475.553172	0.186739
36752.24975	-475.598037	0.186757
36754.64776	-475.711691	0.186722
36757.04076	-475.693361	0.186712
36759.43676	-475.698256	0.186716
36761.83176	-475.70153	0.186724
36764.22676	-475.759372	0.186715
36766.62276	-475.806016	0.18669
36769.01776	-475.82487	0.186739
36771.41376	-475.803196	0.186718
36773.80876	-475.694447	0.186713
36776.20476	-475.664073	0.186718
36778.60076	-475.649509	0.186687
36780.99876	-475.681456	0.186708
36783.39876	-475.717296	0.186686
36785.80076	-475.797022	0.186725
36788.19776	-475.87283	0.186727
36790.57676	-475.844614	0.186722
36792.97276	-475.816434	0.186673
36795.36976	-475.860531	0.186714
36797.76376	-475.994596	0.186755
36800.15876	-476.082525	0.186699
36802.55476	-476.053931	0.186706
36804.94976	-475.985921	0.186719
36807.34576	-475.97519	0.186721
36809.74076	-476.020402	0.186682
36812.14776	-475.930181	0.186697
36814.53176	-475.805418	0.186679
36816.92776	-475.721661	0.186673
36819.32276	-475.652557	0.186711
36821.71876	-475.513393	0.186721
36824.11376	-475.404842	0.186686
36826.50976	-475.411226	0.186677
36828.90476	-475.464552	0.18669
36831.30076	-475.519289	0.186691
36833.69976	-475.546191	0.18669
36836.09976	-475.497104	0.186682
36838.49276	-475.469715	0.186678
36840.89876	-475.492411	0.186675
36843.27776	-475.56055	0.186694
36845.67376	-475.572955	0.186686
36848.06876	-475.688398	0.18669
36850.48676	-475.822573	0.186692
36852.86576	-475.825073	0.186684
36855.25576	-475.837421	0.186706
36857.65076	-475.933844	0.186679
36860.04676	-475.997085	0.18668
36862.45976	-475.973325	0.186674
36864.83676	-475.999679	0.186682
36867.23276	-475.9812	0.186702
36869.62776	-475.904478	0.18669
36872.02476	-475.906053	0.186684
36874.42276	-475.958672	0.18668
36876.81876	-476.013205	0.186693
36879.20976	-476.006202	0.186702
36881.60576	-475.983675	0.186702
36884.00176	-475.974169	0.186701
36886.42276	-475.94654	0.186699
36888.80076	-475.974308	0.186677
36891.19376	-475.967172	0.186687
36893.59876	-475.97565	0.186701
36895.97776	-475.976415	0.186675
36898.37376	-475.948989	0.186697
36900.76876	-475.821602	0.186682
36903.16476	-475.730992	0.186701
36905.55976	-475.738305	0.186692
36907.95576	-475.751269	0.186708
36910.35076	-475.712683	0.186708
36912.74676	-475.629956	0.186692
36915.14576	-475.551632	0.18671
36917.53776	-475.476232	0.186719
36919.93276	-475.425683	0.186695
36922.32876	-475.433458	0.186682
36924.72376	-475.415377	0.186687
36927.11976	-475.431945	0.186699
36929.51476	-475.431452	0.186699
36931.90976	-475.451825	0.186685
36934.30576	-475.499444	0.186676
36936.70176	-475.564679	0.186697
36939.09976	-475.604308	0.186686
36941.50276	-475.576059	0.186712
36943.89376	-475.531121	0.186699
36946.30076	-475.476119	0.186676
36948.69876	-475.44161	0.18668
36951.08276	-475.45078	0.186696
36953.46976	-475.495476	0.186682
36955.86976	-475.492704	0.186687
36958.26076	-475.440579	0.186694
36960.65576	-475.461742	0.186662
36963.05176	-475.453196	0.186694
36965.44676	-475.44001	0.186685
36967.84276	-475.414353	0.186708
36970.24776	-475.409603	0.186721
36972.63376	-475.416234	0.186678
36975.02876	-475.438996	0.186689
36977.42476	-475.464464	0.186681
36979.81976	-475.50383	0.186702
36982.21576	-475.541037	0.186708
36984.61076	-475.587653	0.186687
36987.00576	-475.598347	0.186696
36989.40175	-475.529341	0.186677
36991.80076	-475.486643	0.186676
36994.19976	-475.470843	0.186692
36996.61176	-475.474587	0.186677
36998.98676	-475.483792	0.186711
37001.39276	-475.450005	0.186705
37003.77476	-475.428689	0.186734
37006.17376	-475.419709	0.186694
37008.56476	-475.414959	0.186686
37010.96076	-475.388002	0.186698
37013.35576	-475.400146	0.186681
37015.75276	-475.377575	0.186697
37018.14876	-475.405604	0.186687
37020.54276	-475.435982	0.186686
37022.93776	-475.455525	0.186697
37025.33276	-475.586481	0.186683
37027.72876	-475.642008	0.186692
37030.12376	-475.662991	0.186694
37032.51976	-475.656657	0.186692
37034.91476	-475.641893	0.186687
37037.31076	-475.682911	0.18669
37039.70576	-475.709239	0.18672
37042.10176	-475.707636	0.186712
37044.49975	-475.740444	0.186697
37046.89876	-475.792067	0.186689
37049.30076	-475.750356	0.186713
37051.69976	-475.713089	0.186711
37054.09276	-475.719877	0.186685
37056.48676	-475.699537	0.186688
37058.86976	-475.734908	0.186715
37061.26476	-475.710783	0.186706
37063.65976	-475.767763	0.186685
37066.05576	-475.806136	0.186685
37068.46076	-475.781529	0.186674
37070.86276	-475.787475	0.186671
37073.24776	-475.839707	0.186725
37075.63676	-475.869837	0.186666
37078.03276	-475.852831	0.186683
37080.46276	-475.790452	0.186673
37082.82376	-475.728639	0.186687
37085.21876	-475.713172	0.186664
37087.61476	-475.689753	0.186715
37090.00976	-475.615199	0.186669
37092.41976	-475.601776	0.186681
37094.80176	-475.558403	0.186671
37097.19876	-475.522701	0.186688
37099.59976	-475.453639	0.186673
37101.99776	-475.416496	0.186674
37104.41776	-475.418539	0.186662
37106.77976	-475.392338	0.186679
37109.17376	-475.316857	0.186681
37111.56876	-475.281669	0.186673
37113.96476	-475.305216	0.186679
37116.36976	-475.319383	0.186676
37118.75576	-475.340241	0.186688
37121.15076	-475.382675	0.186677
37123.54676	-475.478514	0.186682
37125.94176	-475.566923	0.186694
37128.33776	-475.641252	0.186696
37130.73276	-475.696002	0.186684
37133.12876	-475.741852	0.186685
37135.52376	-475.716205	0.186722
37137.91976	-475.698815	0.186722
37140.31476	-475.687365	0.18669
37142.70976	-475.687434	0.186683
37145.11276	-475.71306	0.186682
37147.50076	-475.725037	0.186665
37149.89976	-475.67671	0.186673
37152.30076	-475.579886	0.186681
37154.69876	-475.473881	0.186696
37157.09876	-475.400483	0.186687
37159.48076	-475.299884	0.186671
37161.87475	-475.198914	0.186697
37164.26976	-475.115727	0.186683
37166.66576	-475.062671	0.186673
37169.06076	-475.016198	0.186683
37171.46376	-475.067501	0.186699
37173.85176	-475.114034	0.186701
37176.24776	-475.141922	0.186704
37178.64776	-475.152082	0.186687
37181.03876	-475.136584	0.18673
37183.43376	-475.147518	0.186699
37185.82976	-475.203554	0.186735
37188.22476	-475.317476	0.186719
37190.62076	-475.441355	0.186679
37193.01576	-475.531572	0.186698
37195.41176	-475.611213	0.186709
37197.80676	-475.68596	0.186694
37200.20276	-475.690479	0.186709
37202.59976	-475.660047	0.186686
37204.99476	-475.676899	0.186721
37207.39976	-475.708431	0.186699
37209.80076	-475.7027	0.186725
37212.18176	-475.677166	0.186708
37214.57576	-475.683235	0.186701
37216.97076	-475.712377	0.18672
37219.36976	-475.703221	0.186697
37221.76176	-475.634226	0.186712
37224.15676	-475.57987	0.186706
37226.55276	-475.511638	0.186685
37228.94776	-475.435916	0.186686
37231.34376	-475.378053	0.186709
37233.73876	-475.378366	0.186725
37236.14776	-475.463277	0.18674
37238.52976	-475.56592	0.18668
37240.92476	-475.589726	0.1867
37243.32076	-475.604084	0.186697
37245.71576	-475.625562	0.186721
37248.11176	-475.655877	0.186729
37250.50676	-475.69164	0.186696
37252.90175	-475.721052	0.186713
37255.30176	-475.72749	0.186733
37257.69576	-475.785342	0.186719
37260.09876	-475.835664	0.186715
37262.49276	-475.885332	0.186672
37264.90276	-475.96613	0.186701
37267.27476	-476.021347	0.18669
37269.66976	-476.010912	0.186707
37272.06576	-475.935177	0.186717
37274.47576	-475.874013	0.186705
37276.86676	-475.845317	0.186695
37279.25176	-475.76766	0.186725
37281.64776	-475.720144	0.18673
37284.04276	-475.666563	0.1867
37286.44876	-475.587778	0.186694
37288.83376	-475.474356	0.186702
37291.22876	-475.423339	0.186728
37293.62475	-475.43957	0.186726
37296.01976	-475.492521	0.186693
37298.42276	-475.544835	0.186693
37300.81076	-475.479319	0.186715
37303.20576	-475.4385	0.186694
37305.60176	-475.410906	0.18669
37307.99876	-475.363309	0.186716
37310.41276	-475.288196	0.18671
37312.80076	-475.276409	0.186703
37315.19376	-475.31777	0.186677
37317.58476	-475.346331	0.186694
37319.97376	-475.395946	0.186736
37322.36976	-475.446043	0.18668
37324.76476	-475.49424	0.186698
37327.16076	-475.517777	0.186671
37329.55576	-475.489247	0.18668
37331.95176	-475.403327	0.186689
37334.34676	-475.324417	0.18669
37336.74176	-475.353451	0.186682
37339.14676	-475.393427	0.186702
37341.53276	-475.412757	0.186681
37343.92876	-475.432285	0.18669
37346.32376	-475.455168	0.186676
37348.72276	-475.365004	0.186654
37351.11476	-475.275673	0.186674
37353.50976	-475.244622	0.18669
37355.90576	-475.335048	0.18667
37358.30076	-475.388971	0.186692
37360.69976	-475.36987	0.186664
37363.09876	-475.368303	0.186669
37365.49975	-475.37613	0.186673
37367.89976	-475.406862	0.186666
37370.27776	-475.421577	0.186697
37372.67376	-475.313019	0.186676
37375.08276	-475.17995	0.186673
37377.46776	-475.157074	0.186662
37379.85976	-475.199567	0.186666
37382.25476	-475.271397	0.186688
37384.65076	-475.408034	0.18666
37387.04576	-475.519116	0.186695
37389.44176	-475.609546	0.186678
37391.83676	-475.575707	0.186683
37394.23276	-475.539688	0.186673
37396.62776	-475.5664	0.186678
37399.02276	-475.553467	0.186702
37401.41876	-475.527985	0.186687
37403.81376	-475.51795	0.186701
37406.20976	-475.542144	0.186677
37408.60476	-475.662272	0.186712
37411.00076	-475.792048	0.186739
37413.40276	-475.821599	0.186694
37415.80076	-475.802301	0.186705
37418.19976	-475.803363	0.186692
37420.59876	-475.785231	0.186669
37422.97776	-475.767099	0.186684
37425.37276	-475.709008	0.186708
37427.76876	-475.645909	0.186715
37430.16376	-475.604066	0.18669
37432.55976	-475.625176	0.186695
37434.95476	-475.631313	0.18673
37437.34976	-475.64225	0.186759
37439.74576	-475.679787	0.186711
37442.14076	-475.669077	0.186709
37444.53676	-475.540097	0.186711
37446.93176	-475.410178	0.186751
37449.32776	-475.364172	0.186714
37451.72276	-475.355243	0.186742
37454.11776	-475.325113	0.186732
37456.51376	-475.339397	0.186732
37458.90876	-475.333399	0.186721
37461.30476	-475.339708	0.186767
37463.70076	-475.34706	0.186775
37466.09876	-475.371836	0.186772
37468.49876	-475.354153	0.18671
37470.89176	-475.412585	0.186756
37473.30076	-475.460097	0.186741
37475.67776	-475.420298	0.186755
37478.07776	-475.403524	0.186719
37480.47076	-475.547646	0.186724
37482.86976	-475.669911	0.18674
37485.25976	-475.786673	0.186747
37487.65476	-475.908251	0.186737
37490.04976	-475.913792	0.186734
37492.46076	-475.876251	0.186724
37494.84076	-475.875743	0.186699
37497.24776	-475.875198	0.186687
37499.63176	-475.870059	0.186734
37502.02776	-475.847478	0.186714
37504.43076	-475.825877	0.186747
37506.81876	-475.775576	0.186744
37509.21376	-475.731063	0.18672
37511.60976	-475.723033	0.186747
37514.00476	-475.712294	0.186761
37516.42076	-475.669729	0.186732
37518.80076	-475.6974	0.186742
37521.19876	-475.648433	0.186786
37523.59276	-475.606219	0.186722
37525.98376	-475.62866	0.186736
37528.38676	-475.643895	0.186732
37530.77376	-475.619811	0.186708
37533.16876	-475.59674	0.186746
37535.56476	-475.582899	0.186705
37537.95976	-475.618991	0.186746
37540.35576	-475.768352	0.186709
37542.76276	-475.903223	0.186699
37545.14776	-475.93705	0.1867
37547.54276	-475.963144	0.186699
37549.93776	-476.013409	0.186733
37552.33376	-476.025281	0.18669
37554.72876	-476.039384	0.186708
37557.12475	-476.026583	0.1867
37559.51976	-475.981644	0.186692
37561.91576	-475.964562	0.186739
37564.31076	-475.958611	0.186702
37566.70676	-475.957211	0.186711
37569.10176	-475.973977	0.186718
37571.49975	-475.999266	0.186729
37573.89876	-476.002997	0.186733
37576.29876	-475.925222	0.186687
37578.69976	-475.786871	0.1867
37581.08976	-475.68976	0.186697
37583.47576	-475.629493	0.186697
37585.87076	-475.547763	0.186683
37588.26676	-475.524738	0.186705
37590.66176	-475.471321	0.186671
37593.05776	-475.47433	0.186706
37595.46476	-475.490338	0.186689
37597.84876	-475.497394	0.186689
37600.24776	-475.504591	0.1867
37602.64776	-475.519483	0.186699
37605.03476	-475.476276	0.18669
37607.43076	-475.448215	0.186683
37609.82576	-475.436811	0.186706
37612.22176	-475.407659	0.186701
37614.61676	-475.450487	0.186705
37617.02476	-475.571523	0.186724
37619.40776	-475.690026	0.186702
37621.80376	-475.803964	0.186707
37624.19976	-475.811895	0.186744
37626.59976	-475.784779	0.186683
37628.99576	-475.75365	0.186698
37631.39876	-475.7066	0.186683
37633.80176	-475.678712	0.186686
37636.17676	-475.639814	0.186706
37638.57176	-475.650759	0.18669
37640.96776	-475.758373	0.186705
37643.36976	-475.837704	0.186696
37645.75876	-475.84136	0.186712
37648.15376	-475.787121	0.186697
37650.54976	-475.732883	0.186689
37652.94476	-475.711313	0.186719
37655.34076	-475.659859	0.186726
37657.73576	-475.598611	0.186718
37660.13076	-475.610639	0.186701
37662.52675	-475.64232	0.186718
37664.92176	-475.693659	0.186736
37667.31776	-475.767702	0.186705
37669.71276	-475.84142	0.186713
37672.11876	-475.873376	0.186701
37674.50376	-475.865812	0.18668
37676.89976	-475.85065	0.186707
37679.30076	-475.846946	0.186701
37681.69976	-475.865784	0.186712
37684.08676	-475.901952	0.18672
37686.49376	-475.953773	0.186683
37688.87676	-475.959848	0.186687
37691.27176	-475.952329	0.186724
37693.66676	-475.924781	0.186703
37696.06276	-475.923678	0.186747
37698.46076	-475.947052	0.186693
37700.86676	-475.973509	0.186721
37703.24876	-475.965163	0.18671
37705.64776	-475.919049	0.186692
37708.03976	-475.839195	0.186723
37710.46076	-475.756673	0.186685
37712.83076	-475.624195	0.186683
